item,itemLabel,country,countryLabel,writing,writingType,lang
http://www.wikidata.org/entity/Q131413096,Geyersvlijt en Johanneshoop,http://www.wikidata.org/entity/Q7646305,Suriname,Johannes-Hoop en Geyersvliet,alias,nl
http://www.wikidata.org/entity/Q131413096,Geyersvlijt en Johanneshoop,http://www.wikidata.org/entity/Q7646305,Suriname,Geyersvlijt en Johanneshoop,label,nl
http://www.wikidata.org/entity/Q131413266,Mijn Hoop (Cras),http://www.wikidata.org/entity/Q7646305,Suriname,Mijnhoop,alias,en
http://www.wikidata.org/entity/Q131413266,Mijn Hoop (Cras),http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hoop (Cras),label,en
http://www.wikidata.org/entity/Q131413266,Mijn Hoop (Cras),http://www.wikidata.org/entity/Q7646305,Suriname,Klein Beekvliet en Mijn Hoop,alias,nl
http://www.wikidata.org/entity/Q131413266,Mijn Hoop (Cras),http://www.wikidata.org/entity/Q7646305,Suriname,Klein Beekvliet en Mijne Hoop,alias,nl
http://www.wikidata.org/entity/Q131413266,Mijn Hoop (Cras),http://www.wikidata.org/entity/Q7646305,Suriname,Mijnhoop en Klein-Beekvliet,alias,nl
http://www.wikidata.org/entity/Q131413266,Mijn Hoop (Cras),http://www.wikidata.org/entity/Q7646305,Suriname,Mijn Hoop (Cras),label,nl
http://www.wikidata.org/entity/Q131413313,Leasowes en Clyde,http://www.wikidata.org/entity/Q730,Suriname,Leasowes en Clyde,label,en
http://www.wikidata.org/entity/Q131413313,Leasowes en Clyde,http://www.wikidata.org/entity/Q730,Suriname,Leasowes en Clyde,label,nl
http://www.wikidata.org/entity/Q131413890,Nieuwe Aanleg,http://www.wikidata.org/entity/Q730,Suriname,Nieuwe Aanleg,label,en
http://www.wikidata.org/entity/Q131413890,Nieuwe Aanleg,http://www.wikidata.org/entity/Q730,Suriname,Nieuwe Aanleg,label,nl
http://www.wikidata.org/entity/Q131413929,Discordia,http://www.wikidata.org/entity/Q730,Suriname,Discordia (Para),label,en
http://www.wikidata.org/entity/Q131413929,Discordia,http://www.wikidata.org/entity/Q730,Suriname,La Discorde,alias,nl
http://www.wikidata.org/entity/Q131413929,Discordia,http://www.wikidata.org/entity/Q730,Suriname,Discordia,label,nl
http://www.wikidata.org/entity/Q131413971,Elisabethshof,http://www.wikidata.org/entity/Q730,Suriname,Elisabethshof,label,en
http://www.wikidata.org/entity/Q131413971,Elisabethshof,http://www.wikidata.org/entity/Q730,Suriname,Elisabethshof,label,nl
http://www.wikidata.org/entity/Q131413989,Languedoc,http://www.wikidata.org/entity/Q7646305,Suriname,Languedoc,label,en
http://www.wikidata.org/entity/Q131413989,Languedoc,http://www.wikidata.org/entity/Q7646305,Suriname,Languedoc,label,nl
http://www.wikidata.org/entity/Q131414058,Friderici's gift en Vriendslust,http://www.wikidata.org/entity/Q730,Suriname,Friderici's gift en Vriendslust,label,en
http://www.wikidata.org/entity/Q131414058,Friderici's gift en Vriendslust,http://www.wikidata.org/entity/Q730,Suriname,Frederici's gift en Vriendslust,alias,nl
http://www.wikidata.org/entity/Q131414058,Friderici's gift en Vriendslust,http://www.wikidata.org/entity/Q730,Suriname,Fredericisgift en Vriendslust,alias,nl
http://www.wikidata.org/entity/Q131414058,Friderici's gift en Vriendslust,http://www.wikidata.org/entity/Q730,Suriname,Friderici's gift en Vriendslust,label,nl
http://www.wikidata.org/entity/Q131414102,Frederiksburg,http://www.wikidata.org/entity/Q730,Suriname,Frederiksburg (Pararak),label,en
http://www.wikidata.org/entity/Q131414102,Frederiksburg,http://www.wikidata.org/entity/Q7646305,Suriname,Frederiksburg (Pararak),label,en
http://www.wikidata.org/entity/Q131414102,Frederiksburg,http://www.wikidata.org/entity/Q730,Suriname,Frederiksburg,label,nl
http://www.wikidata.org/entity/Q131414102,Frederiksburg,http://www.wikidata.org/entity/Q7646305,Suriname,Frederiksburg,label,nl
http://www.wikidata.org/entity/Q131414158,Gouverneurs-Lust,http://www.wikidata.org/entity/Q730,Suriname,Gouverneurs-Lust,label,en
http://www.wikidata.org/entity/Q131414158,Gouverneurs-Lust,http://www.wikidata.org/entity/Q730,Suriname,Gouverneurslust,alias,nl
http://www.wikidata.org/entity/Q131414158,Gouverneurs-Lust,http://www.wikidata.org/entity/Q730,Suriname,Gouverneurs-Lust,label,nl
http://www.wikidata.org/entity/Q131414174,Hope en Botanybay,http://www.wikidata.org/entity/Q730,Suriname,Hope en Botanybay,label,en
http://www.wikidata.org/entity/Q131414174,Hope en Botanybay,http://www.wikidata.org/entity/Q730,Suriname,Hope en Botanybay,label,nl
http://www.wikidata.org/entity/Q131414227,Klein Bleijenhoop,http://www.wikidata.org/entity/Q730,Suriname,Klein Bleijenhoop,label,en
http://www.wikidata.org/entity/Q131414227,Klein Bleijenhoop,http://www.wikidata.org/entity/Q730,Suriname,Klein Bleijenburg,alias,nl
http://www.wikidata.org/entity/Q131414227,Klein Bleijenhoop,http://www.wikidata.org/entity/Q730,Suriname,Klein Bleijenshoop,alias,nl
http://www.wikidata.org/entity/Q131414227,Klein Bleijenhoop,http://www.wikidata.org/entity/Q730,Suriname,Klein Bleijenhoop,label,nl
http://www.wikidata.org/entity/Q131414255,Klein Onverwacht,http://www.wikidata.org/entity/Q730,Suriname,Klein Onverwacht (Tapoeripa),label,en
http://www.wikidata.org/entity/Q131414255,Klein Onverwacht,http://www.wikidata.org/entity/Q730,Suriname,Klein Onverwacht,label,nl
http://www.wikidata.org/entity/Q131414273,Bigrar (Jonkermanskreek),http://www.wikidata.org/entity/Q730,Suriname,Bigrar (Jonkermanskreek),label,en
http://www.wikidata.org/entity/Q131414370,Voorzorg en Gevaar,http://www.wikidata.org/entity/Q730,Suriname,Voorzorg en Gevaar,label,en
http://www.wikidata.org/entity/Q131414374,Vlijt en Trouw en Klein Charlottenburg,http://www.wikidata.org/entity/Q730,Suriname,Vlijt en Trouw en Klein Charlottenburg,label,en
http://www.wikidata.org/entity/Q131414374,Vlijt en Trouw en Klein Charlottenburg,http://www.wikidata.org/entity/Q730,Suriname,Klein Charlottenburg en Vlijt en Trouw,alias,nl
http://www.wikidata.org/entity/Q131414374,Vlijt en Trouw en Klein Charlottenburg,http://www.wikidata.org/entity/Q730,Suriname,Vlijt en Trouw en Klein Charlottenburg,label,nl
http://www.wikidata.org/entity/Q131414417,Vergenoegen,http://www.wikidata.org/entity/Q730,Suriname,Vergenoegen,label,en
http://www.wikidata.org/entity/Q131414417,Vergenoegen,http://www.wikidata.org/entity/Q730,Suriname,Vergenoegen,label,nl
http://www.wikidata.org/entity/Q131414468,Toevlugt en Nahamoe,http://www.wikidata.org/entity/Q730,Suriname,Toevlugt en Nahamoe,label,en
http://www.wikidata.org/entity/Q131414468,Toevlugt en Nahamoe,http://www.wikidata.org/entity/Q730,Suriname,Toevlugt en Nahamoe,label,nl
http://www.wikidata.org/entity/Q131414486,Tyronne en Spieringshoek,http://www.wikidata.org/entity/Q730,Suriname,Tyronne en Spieringshoek,label,en
http://www.wikidata.org/entity/Q131414486,Tyronne en Spieringshoek,http://www.wikidata.org/entity/Q730,Suriname,Spieringshoek en Thyronne,alias,nl
http://www.wikidata.org/entity/Q131414486,Tyronne en Spieringshoek,http://www.wikidata.org/entity/Q730,Suriname,Thyronne en Spieringshoek,alias,nl
http://www.wikidata.org/entity/Q131414486,Tyronne en Spieringshoek,http://www.wikidata.org/entity/Q730,Suriname,Tyronne en Spieringshoek,label,nl
http://www.wikidata.org/entity/Q131414509,Susanna's lust,http://www.wikidata.org/entity/Q730,Suriname,Susanna's lust (Tawajariekreek),label,en
http://www.wikidata.org/entity/Q131414509,Susanna's lust,http://www.wikidata.org/entity/Q730,Suriname,Susannaslust,alias,nl
http://www.wikidata.org/entity/Q131414509,Susanna's lust,http://www.wikidata.org/entity/Q730,Suriname,Susanna's lust,label,nl
http://www.wikidata.org/entity/Q131415193,Descanzo en Nieuw Bergen op Zoom,http://www.wikidata.org/entity/Q730,Suriname,Descanzo en Nieuw Bergen op Zoom,label,en
http://www.wikidata.org/entity/Q131415193,Descanzo en Nieuw Bergen op Zoom,http://www.wikidata.org/entity/Q730,Suriname,Descanso en Nieuw Bergen op Zoom,alias,nl
http://www.wikidata.org/entity/Q131415193,Descanzo en Nieuw Bergen op Zoom,http://www.wikidata.org/entity/Q730,Suriname,Nieuw Bergen op Zoom en Descanzo,alias,nl
http://www.wikidata.org/entity/Q131415193,Descanzo en Nieuw Bergen op Zoom,http://www.wikidata.org/entity/Q730,Suriname,Descanzo en Nieuw Bergen op Zoom,label,nl
http://www.wikidata.org/entity/Q131415255,Kortevreugd,http://www.wikidata.org/entity/Q7646305,Suriname,Korte Vreugd,alias,en
http://www.wikidata.org/entity/Q131415255,Kortevreugd,http://www.wikidata.org/entity/Q7646305,Suriname,plantation surinam,alias,en
http://www.wikidata.org/entity/Q131415255,Kortevreugd,http://www.wikidata.org/entity/Q7646305,Suriname,Kortevreugd,label,en
http://www.wikidata.org/entity/Q131415255,Kortevreugd,http://www.wikidata.org/entity/Q7646305,Suriname,Korte Vreugd,alias,nl
http://www.wikidata.org/entity/Q131415255,Kortevreugd,http://www.wikidata.org/entity/Q7646305,Suriname,Kortevreugd,label,nl
http://www.wikidata.org/entity/Q131415279,Kwartlot,http://www.wikidata.org/entity/Q7646305,Suriname,Kwartlot,alias,en
http://www.wikidata.org/entity/Q131415279,Kwartlot,http://www.wikidata.org/entity/Q7646305,Suriname,plantation surinam,alias,en
http://www.wikidata.org/entity/Q131415279,Kwartlot,http://www.wikidata.org/entity/Q7646305,Suriname,Kwartlot (Saramacca),label,en
http://www.wikidata.org/entity/Q131415279,Kwartlot,http://www.wikidata.org/entity/Q7646305,Suriname,Kwartlot L.L.,alias,nl
http://www.wikidata.org/entity/Q131415279,Kwartlot,http://www.wikidata.org/entity/Q7646305,Suriname,Kwartlot,label,nl
http://www.wikidata.org/entity/Q131415296,La Contemplation,http://www.wikidata.org/entity/Q730,Suriname,La Contemplation,label,en
http://www.wikidata.org/entity/Q131415296,La Contemplation,http://www.wikidata.org/entity/Q730,Suriname,La Contemplation,label,nl
http://www.wikidata.org/entity/Q131415302,La Liberté en Valkenburg,http://www.wikidata.org/entity/Q730,Suriname,La Liberté en Valkenburg,label,en
http://www.wikidata.org/entity/Q131415302,La Liberté en Valkenburg,http://www.wikidata.org/entity/Q730,Suriname,Valkenburg en La Liberté,alias,nl
http://www.wikidata.org/entity/Q131415302,La Liberté en Valkenburg,http://www.wikidata.org/entity/Q730,Suriname,La Liberté en Valkenburg,label,nl
http://www.wikidata.org/entity/Q131415315,De Dageraad (Land van),http://www.wikidata.org/entity/Q730,Suriname,De Dageraad (Land van) (Commetewanekreek),label,en
http://www.wikidata.org/entity/Q131415315,De Dageraad (Land van),http://www.wikidata.org/entity/Q730,Suriname,Land van De Dageraad,alias,nl
http://www.wikidata.org/entity/Q131415315,De Dageraad (Land van),http://www.wikidata.org/entity/Q730,Suriname,De Dageraad (Land van),label,nl
http://www.wikidata.org/entity/Q131415328,Frederiksburg (Land van),http://www.wikidata.org/entity/Q730,Suriname,Frederiksburg (Land van) (Pararak),label,en
http://www.wikidata.org/entity/Q131415328,Frederiksburg (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Frederiksburg (Land van) (Pararak),label,en
http://www.wikidata.org/entity/Q131415328,Frederiksburg (Land van),http://www.wikidata.org/entity/Q730,Suriname,Aan Frederiksburg,alias,nl
http://www.wikidata.org/entity/Q131415328,Frederiksburg (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Aan Frederiksburg,alias,nl
http://www.wikidata.org/entity/Q131415328,Frederiksburg (Land van),http://www.wikidata.org/entity/Q730,Suriname,Land van Frederiksburg,alias,nl
http://www.wikidata.org/entity/Q131415328,Frederiksburg (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Land van Frederiksburg,alias,nl
http://www.wikidata.org/entity/Q131415328,Frederiksburg (Land van),http://www.wikidata.org/entity/Q730,Suriname,Frederiksburg (Land van),label,nl
http://www.wikidata.org/entity/Q131415328,Frederiksburg (Land van),http://www.wikidata.org/entity/Q7646305,Suriname,Frederiksburg (Land van),label,nl
http://www.wikidata.org/entity/Q131415523,Rust en Rust,http://www.wikidata.org/entity/Q730,Suriname,Rust en Rust,label,en
http://www.wikidata.org/entity/Q131415523,Rust en Rust,http://www.wikidata.org/entity/Q730,Suriname,Rust en Rust,label,nl
http://www.wikidata.org/entity/Q131415588,Overbrug en Crommenie,http://www.wikidata.org/entity/Q730,Suriname,Overbrug en Crommenie,label,en
http://www.wikidata.org/entity/Q131415588,Overbrug en Crommenie,http://www.wikidata.org/entity/Q730,Suriname,Overbrug en Cromenie,alias,nl
http://www.wikidata.org/entity/Q131415588,Overbrug en Crommenie,http://www.wikidata.org/entity/Q730,Suriname,Overbrug en Crommenie,label,nl
http://www.wikidata.org/entity/Q131415635,Nooit Gedacht,http://www.wikidata.org/entity/Q730,Suriname,Nooit Gedacht (Surinamerivier),label,en
http://www.wikidata.org/entity/Q131415635,Nooit Gedacht,http://www.wikidata.org/entity/Q730,Suriname,Nooitgedacht,alias,nl
http://www.wikidata.org/entity/Q131415635,Nooit Gedacht,http://www.wikidata.org/entity/Q730,Suriname,Nooit Gedacht,label,nl
http://www.wikidata.org/entity/Q131416108,La Paix (Land van),http://www.wikidata.org/entity/Q730,Suriname,La Paix (Land van) (Cottica),label,en
http://www.wikidata.org/entity/Q131416108,La Paix (Land van),http://www.wikidata.org/entity/Q730,Suriname,La Paix (Land van),label,nl
http://www.wikidata.org/entity/Q131416266,Lunette en De Beste,http://www.wikidata.org/entity/Q730,Suriname,Lunette en De Beste,label,en
http://www.wikidata.org/entity/Q131416266,Lunette en De Beste,http://www.wikidata.org/entity/Q730,Suriname,Lunette en De Beste,label,nl
http://www.wikidata.org/entity/Q131416299,Nieuw-Loefbeek en Goosen,http://www.wikidata.org/entity/Q730,Suriname,Nieuw-Loefbeek en Goosen,label,en
http://www.wikidata.org/entity/Q131416299,Nieuw-Loefbeek en Goosen,http://www.wikidata.org/entity/Q730,Suriname,Nieuw-Loefbeek en Goosen,label,nl
http://www.wikidata.org/entity/Q131416367,Lot J,http://www.wikidata.org/entity/Q730,Suriname,Lot J,label,en
http://www.wikidata.org/entity/Q131416367,Lot J,http://www.wikidata.org/entity/Q730,Suriname,Lot J,label,nl
http://www.wikidata.org/entity/Q131416384,Een ontgonnen lot,http://www.wikidata.org/entity/Q730,Suriname,Een ontgonnen lot,label,en
http://www.wikidata.org/entity/Q131416384,Een ontgonnen lot,http://www.wikidata.org/entity/Q730,Suriname,Een ontgonnen lot,label,nl
http://www.wikidata.org/entity/Q131417578,Nieuw-Loefbeek,http://www.wikidata.org/entity/Q730,Suriname,Nieuw-Loefbeek (Commewijne),label,en
http://www.wikidata.org/entity/Q131417578,Nieuw-Loefbeek,http://www.wikidata.org/entity/Q730,Suriname,Nieuw-Loefbeek,label,nl
http://www.wikidata.org/entity/Q131418098,Budenburg,http://www.wikidata.org/entity/Q730,Suriname,Budenburg,label,en
http://www.wikidata.org/entity/Q131418098,Budenburg,http://www.wikidata.org/entity/Q730,Suriname,Budenburg,label,nl
http://www.wikidata.org/entity/Q131418454,Egypte,http://www.wikidata.org/entity/Q7646305,Suriname,plantation surinam,alias,en
http://www.wikidata.org/entity/Q131418454,Egypte,http://www.wikidata.org/entity/Q7646305,Suriname,Egypte,label,en
http://www.wikidata.org/entity/Q131418454,Egypte,http://www.wikidata.org/entity/Q7646305,Suriname,Egypte,label,nl
http://www.wikidata.org/entity/Q131419778,Johan en Margaretha en Buitenrust,http://www.wikidata.org/entity/Q730,Suriname,Johan en Margaretha en Buitenrust,label,en
http://www.wikidata.org/entity/Q131419778,Johan en Margaretha en Buitenrust,http://www.wikidata.org/entity/Q730,Suriname,Johan en Margaretha en Buitenrust,label,nl
http://www.wikidata.org/entity/Q131419792,John en Bantaskine,http://www.wikidata.org/entity/Q730,Suriname,John en Bantaskine,label,en
http://www.wikidata.org/entity/Q131419792,John en Bantaskine,http://www.wikidata.org/entity/Q730,Suriname,John en Bantaskine,label,nl
http://www.wikidata.org/entity/Q131424594,Ephrata en Lemmerskamp,http://www.wikidata.org/entity/Q730,Suriname,Ephrata en Lemmerskamp,label,en
http://www.wikidata.org/entity/Q131424594,Ephrata en Lemmerskamp,http://www.wikidata.org/entity/Q730,Suriname,Ephrata,alias,nl
http://www.wikidata.org/entity/Q131424594,Ephrata en Lemmerskamp,http://www.wikidata.org/entity/Q730,Suriname,Ephrata en Lemmerskamp,label,nl
http://www.wikidata.org/entity/Q131427635,Hiesveld en d'Uitvlugt,http://www.wikidata.org/entity/Q730,Suriname,Hiesveld en d'Uitvlugt,label,en
http://www.wikidata.org/entity/Q131427635,Hiesveld en d'Uitvlugt,http://www.wikidata.org/entity/Q730,Suriname,Hiesveld en d'Uitvlugt,label,nl
http://www.wikidata.org/entity/Q131427659,Johannesburg,http://www.wikidata.org/entity/Q730,Suriname,Johannesburg,label,en
http://www.wikidata.org/entity/Q131427659,Johannesburg,http://www.wikidata.org/entity/Q730,Suriname,Johannesburg,label,nl
http://www.wikidata.org/entity/Q131427749,Lot 10,http://www.wikidata.org/entity/Q730,Suriname,Lotland No 10,label,en
http://www.wikidata.org/entity/Q131427749,Lot 10,http://www.wikidata.org/entity/Q730,Suriname,Lot 10,alias,nl
http://www.wikidata.org/entity/Q131427749,Lot 10,http://www.wikidata.org/entity/Q730,Suriname,Lot 10,label,nl
http://www.wikidata.org/entity/Q131427754,Lotland No 11,http://www.wikidata.org/entity/Q730,Suriname,Lot 11,alias,en
http://www.wikidata.org/entity/Q131427754,Lotland No 11,http://www.wikidata.org/entity/Q730,Suriname,Lotland No 11,label,en
http://www.wikidata.org/entity/Q131427754,Lotland No 11,http://www.wikidata.org/entity/Q730,Suriname,Lot 11,alias,nl
http://www.wikidata.org/entity/Q131427754,Lotland No 11,http://www.wikidata.org/entity/Q730,Suriname,Lotland No 11,label,nl
http://www.wikidata.org/entity/Q131427762,Lotland No 32,http://www.wikidata.org/entity/Q730,Suriname,Lotland No 32,label,en
http://www.wikidata.org/entity/Q131427762,Lotland No 32,http://www.wikidata.org/entity/Q730,Suriname,Crappahoek,alias,nl
http://www.wikidata.org/entity/Q131427762,Lotland No 32,http://www.wikidata.org/entity/Q730,Suriname,Lotland No 32,label,nl
http://www.wikidata.org/entity/Q131427777,Lotland No 34,http://www.wikidata.org/entity/Q730,Suriname,Lotland No 34,label,en
http://www.wikidata.org/entity/Q131427777,Lotland No 34,http://www.wikidata.org/entity/Q730,Suriname,Crappahoek,alias,nl
http://www.wikidata.org/entity/Q131427777,Lotland No 34,http://www.wikidata.org/entity/Q730,Suriname,Lotland No 34,label,nl
http://www.wikidata.org/entity/Q131442698,'t Ylant,http://www.wikidata.org/entity/Q730,Suriname,'t Ylant,label,en
http://www.wikidata.org/entity/Q131442698,'t Ylant,http://www.wikidata.org/entity/Q730,Suriname,'t Ylant,label,nl
http://www.wikidata.org/entity/Q13427514,'t Vertrouwen,http://www.wikidata.org/entity/Q7646305,Suriname,'t Vertrouwen,label,en
http://www.wikidata.org/entity/Q13427514,'t Vertrouwen,http://www.wikidata.org/entity/Q7646305,Suriname,Het Vertrouwen,alias,nl
http://www.wikidata.org/entity/Q13427514,'t Vertrouwen,http://www.wikidata.org/entity/Q7646305,Suriname,'t Vertrouwen,label,nl
